Work_Order_Qty,Part_Desc__Adjusting Nut,Part_Desc__Ballnut,Part_Desc__Barrel,Part_Desc__Bearing,Part_Desc__Cable Head,Part_Desc__Cast,Part_Desc__Clamp,Part_Desc__Compound Dies,Part_Desc__Cutting Wheel,Part_Desc__Drill,Part_Desc__Drum,Part_Desc__Electrical Contact,Part_Desc__Fastener,Part_Desc__Flange,Part_Desc__Flange Bolt,Part_Desc__Gauge,Part_Desc__Hinge,Part_Desc__Housing,Part_Desc__Locker,Part_Desc__O-Ring,Part_Desc__Piston,Part_Desc__Plug,Part_Desc__Punch Holder,Part_Desc__Punch Plate,Part_Desc__Ring,Part_Desc__Slip Ring Adapter,Part_Desc__Socket,Part_Desc__Spindle,Part_Desc__Spinner,Part_Desc__Spur Gear,Part_Desc__Tube,Part_Desc__Wheel Shaft,Part_Desc__other,Rework_missing,Activity_Final Inspection Q.C.,Activity_Flat Grinding - Machine 11,Activity_Grinding Rework - Machine 27,Activity_Lapping - Machine 1,Activity_Laser Marking - Machine 7,Activity_Milling - Machine 14,Activity_Milling - Machine 16,Activity_Packing,Activity_Round Grinding - Machine 12,Activity_Round Grinding - Machine 2,Activity_Round Grinding - Machine 3,Activity_Round Grinding - Manual,Activity_Round Grinding - Q.C.,Activity_Turn & Mill. & Screw Assem - Machine 10,Activity_Turning & Milling - Machine 10,Activity_Turning & Milling - Machine 4,Activity_Turning & Milling - Machine 5,Activity_Turning & Milling - Machine 6,Activity_Turning & Milling - Machine 8,Activity_Turning & Milling - Machine 9,Activity_Turning & Milling Q.C.,Activity_Turning - Machine 8,Activity_Turning - Machine 9,Activity_Turning Q.C.,Activity_Wire Cut - Machine 13,Activity_other,Resource_ID0420,Resource_ID0937,Resource_ID0997,Resource_ID0998,Resource_ID3767,Resource_ID3846,Resource_ID4132,Resource_ID4163,Resource_ID4167,Resource_ID4219,Resource_ID4287,Resource_ID4326,Resource_ID4355,Resource_ID4385,Resource_ID4429,Resource_ID4445,Resource_ID4491,Resource_ID4493,Resource_ID4528,Resource_ID4529,Resource_ID4618,Resource_ID4641,Resource_ID4718,Resource_ID4794,Resource_ID4820,Resource_ID4872,Resource_ID4882,Resource_ID4932,Resource_other,Report_Type_B,Report_Type_D,Report_Type_S,Resource.1_Machine 1 - Lapping,Resource.1_Machine 10 - Grinding,Resource.1_Machine 11 - Grinding,Resource.1_Machine 12 - Grinding,Resource.1_Machine 14 - Milling,Resource.1_Machine 15 - Turning,Resource.1_Machine 16 - Milling,Resource.1_Machine 2 - Round Grinding,Resource.1_Machine 27 - Grinding,Resource.1_Machine 3 - Round Grinding,Resource.1_Machine 4 - Turning & Milling,Resource.1_Machine 5 - Turning & Milling,Resource.1_Machine 6 - Turning & Milling,Resource.1_Machine 7- Laser Marking,Resource.1_Machine 8 - Turning & Milling,Resource.1_Machine 9 - Turning & Milling,Resource.1_Packing,Resource.1_Quality Check 1,Resource.1_Wire Cut - Machine 13,Resource.1_other,mean_Qty_Completed,mean_Qty_for_MRB,mean_activity_duration,mean_hour,mean_weekday,mean_month,mean_timesincemidnight,mean_timesincelastevent,mean_timesincecasestart,mean_event_nr,mean_open_cases,std_Qty_Completed,std_Qty_for_MRB,std_activity_duration,std_hour,std_weekday,std_month,std_timesincemidnight,std_timesincelastevent,std_timesincecasestart,std_event_nr,std_open_cases,Classification
36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0.0,146.5,16.0,0.5,1.0,997.5,296.5,296.5,1.5,31.5,0.7071067811865476,0.0,13.435028842544403,9.899494936611665,0.7071067811865476,0.0,598.9194436650057,419.31432124362266,419.31432124362266,0.7071067811865476,0.7071067811865476,0
36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.6666666666666666,0.0,106.33333333333333,16.0,0.6666666666666666,1.0,998.0,339.3333333333333,537.0,2.0,31.666666666666668,0.5773502691896258,0.0,70.21633238309542,7.0,0.5773502691896258,0.0,423.5008854772325,305.64085678019774,511.3051926198286,1.0,0.5773502691896255,0
36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1.5,0.0,91.75,16.25,0.75,1.0,1010.5,266.75,669.5,2.5,31.75,1.7320508075688772,0.0,64.32404941647668,5.737304826019502,0.5,0.0,346.68958257592146,288.7055882151689,494.4832319368036,1.2909944487358056,0.49999999999999967,0
36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.2,0.0,147.0,17.6,0.8,1.0,1091.8,287.2,822.8,3.0,31.8,1.6431676725154984,0.0,135.52121605121465,5.813776741499453,0.4472135954999579,0.0,350.9896009855563,254.17356274797737,548.5341374973849,1.5811388300841898,0.44721359549995765,0
36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6.0,0.0,191.83333333333334,15.666666666666666,1.0,1.1666666666666667,977.0,310.3333333333333,996.0,3.5,31.833333333333332,11.8490505948789,0.0,163.5633414511536,7.033254343948231,0.6324555320336759,0.408248290463863,421.4607929570674,234.2952553225666,648.6148317761474,1.8708286933869707,0.40824829046386263,0
36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,10.285714285714286,0.0,168.42857142857142,14.428571428571429,1.1428571428571428,1.2857142857142858,900.7142857142857,271.7142857142857,1125.4285714285713,4.0,32.0,15.670718827527619,0.0,161.6434936754927,7.207800007795788,0.6900655593423543,0.48795003647426655,434.4662297140075,237.03425510933664,683.9931425442942,2.160246899469287,0.5773502691896252,0
36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,13.5,0.0,154.25,14.75,1.125,1.375,921.25,1395.5,2380.25,4.5,32.25,17.121415161804155,0.0,154.93293479991362,6.734771180756096,0.6408699444616557,0.5175491695067657,406.4096279793156,3186.112588809666,3605.222035959981,2.449489742783178,0.8864052604279181,0
36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,16.0,0.0,139.77777777777777,14.222222222222221,1.2222222222222223,1.4444444444444444,887.8888888888889,1351.111111111111,3466.8888888888887,5.0,32.44444444444444,17.684739183827393,0.0,151.29010028565796,6.495725089968359,0.6666666666666666,0.5270462766947298,393.1149464356591,2983.309003625188,4690.413559709966,2.7386127875258306,1.0137937550497031,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,225.0,11.0,2.0,1.0,675.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,7,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,2,0,0,10.0,0.0,128.2,10.3,2.4,1.3,640.7,2009.2,6589.7,5.5,33.0,9.321420969406375,0.0,92.4743808365923,4.191260749066641,1.6465452046971292,0.4830458915396479,258.14640548856505,3520.4064096193338,8572.291150367366,3.0276503540974917,0.9428090415820614,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,8,3,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,4,0,2,0,0,10.909090909090908,0.0,133.8181818181818,10.545454545454545,2.3636363636363638,1.3636363636363635,654.9090909090909,1843.8181818181818,7834.454545454545,6.0,33.09090909090909,9.342960402940232,0.0,89.68591659989676,4.058660773300384,1.5666989036012804,0.504524979109513,249.39224308123718,3384.4937233855762,9120.269221504772,3.3166247903554,0.9438798074485371,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,9,3,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,4,1,2,0,0,11.666666666666666,0.0,127.66666666666667,9.75,2.1666666666666665,1.4166666666666667,605.3333333333334,2228.75,9410.333333333334,6.5,33.25,9.28667993646945,0.0,88.12731836623784,4.750598048475772,1.6422453217986943,0.5149286505444371,293.3178026191614,3491.636087593009,10267.340580990805,3.605551275463989,1.0552897060221709,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,10,3,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,4,1,3,0,0,12.307692307692308,0.0,138.07692307692307,10.076923076923077,2.0,1.4615384615384615,624.7692307692307,2118.6923076923076,10805.153846153846,7.0,33.23076923076923,9.186807709832394,0.0,92.3475875325226,4.698608632023216,1.6832508230603465,0.5188745216627707,289.4417482690181,3366.4562075624713,11041.976324056559,3.8944404818493075,1.0127393670836649,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0.0,144.5,11.5,2.0,1.0,707.5,32.5,32.5,1.5,33.0,0.7071067811865476,0.0,113.84419177103415,0.7071067811865476,0.0,0.0,45.96194077712559,45.96194077712559,45.96194077712559,0.7071067811865476,0.0,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0.3333333333333333,0.0,157.33333333333334,12.333333333333334,2.0,1.0,758.3333333333334,61.666666666666664,83.33333333333333,2.0,32.666666666666664,0.5773502691896258,0.0,83.51247411814198,1.5275252316519465,0.0,0.0,93.85272150200723,60.069404303133666,93.85272150200724,1.0,0.5773502691896247,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2.5,0.0,171.5,13.0,2.0,1.0,807.5,70.0,132.5,2.5,32.5,4.358898943540673,0.0,73.83991693747585,1.8257418583505534,0.0,0.0,124.6662210330716,51.80090089306684,124.66622103307161,1.2909944487358056,0.5773502691896247,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,4.0,0.0,188.0,10.4,2.2,1.0,646.8,153.8,259.8,3.0,32.6,5.049752469181039,0.0,73.8275016508076,6.024948132556828,0.44721359549995787,0.0,375.20487736701926,192.67771017946004,304.43833529961364,1.5811388300841898,0.5477225575051652,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,6.666666666666667,0.0,161.66666666666666,10.333333333333334,2.5,1.0,644.0,472.5,689.0,3.5,32.666666666666664,7.941452428030195,0.0,92.30962391141384,5.391351098441528,0.8366600265340756,0.0,335.66352199784825,799.4484974030535,1086.0119704680974,1.8708286933869707,0.516397779494321,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,8.571428571428571,0.0,149.28571428571428,10.0,3.0,1.0,625.5714285714286,800.0,1390.5714285714287,4.0,32.57142857142857,8.82906455704006,0.0,90.40964971674627,5.0,1.5275252316519468,0.0,310.27238417389384,1132.8689244568411,2104.3452550332495,2.160246899469287,0.5345224838248487,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,10.0,0.0,133.125,10.0,2.625,1.125,627.5,2155.75,3372.5,4.5,32.625,9.118270512704543,0.0,95.37061167586465,4.6291004988627575,1.7677669529663689,0.3535533905932738,287.3081968896815,3975.48925111291,5934.642870468281,2.449489742783178,0.5175491695067649,0
20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,11.11111111111111,0.0,121.66666666666667,10.333333333333334,2.4444444444444446,1.2222222222222223,644.4444444444445,2091.6666666666665,5089.444444444444,5.0,32.888888888888886,9.15757124521077,0.0,95.60465469839845,4.444097208657794,1.740051084818425,0.4409585518440984,273.51741768629245,3723.695811958866,7572.883980213732,2.7386127875258306,0.927960727138335,0
100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,184.0,23.0,6.0,3.0,1409.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10.5,0.0,317.5,15.0,3.0,3.0,914.5,225.5,225.5,1.5,18.0,13.435028842544403,0.0,188.79751057680818,11.313708498984761,4.242640687119285,0.0,699.3286065934955,318.90515831513295,318.90515831513295,0.7071067811865476,0.0,1
100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,7.0,0.0,226.0,12.333333333333334,2.0,3.0,768.6666666666666,169.33333333333334,319.6666666666667,2.0,18.0,11.269427669584644,0.0,207.2172772719495,9.237604307034013,3.4641016151377544,0.0,555.2768078475215,245.58976634488118,278.30259311284425,1.0,0.0,1
100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,11.5,0.0,285.5,13.25,1.5,3.0,816.75,248.0,487.75,2.5,18.0,12.871156384205214,0.0,206.85018733373195,7.762087348130012,3.0,0.0,463.46835562599813,254.87905628617926,405.7621429688416,1.2909944487358056,0.0,1
100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,10.0,0.0,244.2,14.4,1.2,3.0,886.0,238.8,629.0,3.0,18.0,11.640446726822816,0.0,201.54081472495838,7.197221686178633,2.6832815729997477,0.0,430.20925141144977,221.6882946842255,472.4828039198887,1.5811388300841898,0.0,1
26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,69.0,0.0,3.0,2.0,29.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,0,0,13.0,0.0,93.3,10.7,2.6,2.0,671.0,646.2,3090.0,5.5,28.7,12.418624006798105,0.0,99.32891489054602,6.3604681868204915,1.837873166945363,0.0,387.00846961734,1003.8502323000622,2848.9463939420757,3.0276503540974917,1.494434118097326,0
26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,3,0,0,14.181818181818182,0.0,90.27272727272727,9.818181818181818,2.4545454545454546,2.0,615.4545454545455,657.3636363636364,3466.4545454545455,6.0,28.454545454545453,12.41626499248612,0.0,94.76506836286345,6.70549299929814,1.8090680674665818,0.0,410.77520948478957,953.0554309931057,2977.2041033035125,3.3166247903554,1.6348477827391978,0
26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0.0,172.0,6.5,3.0,2.0,427.5,398.5,398.5,1.5,30.0,0.7071067811865476,0.0,145.6639969244288,9.192388155425117,0.0,0.0,563.5641046056784,563.5641046056784,563.5641046056784,0.7071067811865476,0.0,0
26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.3333333333333333,0.0,126.33333333333333,8.666666666666666,3.0,2.0,563.3333333333334,268.6666666666667,534.3333333333334,2.0,30.0,0.5773502691896258,0.0,129.86659822037896,7.505553499465135,0.0,0.0,462.7681204808012,457.5722165225215,462.7681204808012,1.0,0.0,0
26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2.0,0.0,118.75,10.25,3.0,2.0,661.75,232.0,632.75,2.5,30.0,3.366501646120693,0.0,107.11481379031257,6.898067362191626,0.0,0.0,426.0433272176278,380.7352535993132,426.0433272176278,1.2909944487358056,0.0,0
26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5.2,0.0,150.2,12.4,3.0,2.0,782.0,246.8,753.0,3.0,30.0,7.726577508832744,0.0,116.40747398685362,7.6681158050723255,0.0,0.0,456.5468212571412,331.38301103104243,456.5468212571412,1.5811388300841898,0.0,0
